Waktu,Suhu (°C),Kelembapan (%),Tekanan (hPa)
2025-05-17 03:18:59,31.26,78.56,1008.17
2025-05-17 03:18:58,31.24,78.59,1008.16
2025-05-17 03:18:57,31.23,78.6,1008.13
2025-05-17 03:18:56,31.23,78.59,1008.17
2025-05-17 03:18:55,31.23,78.59,1008.15
2025-05-17 03:18:53,31.24,78.59,1008.17
2025-05-17 03:18:52,31.24,78.61,1008.15
2025-05-17 03:18:51,31.21,78.64,1008.16
2025-05-17 03:18:51,31.23,78.62,1008.13
2025-05-17 03:18:49,31.2,78.66,1008.15
2025-05-17 03:18:49,31.2,78.65,1008.19
2025-05-17 03:18:47,31.2,78.69,1008.17
2025-05-17 03:18:46,31.17,78.68,1008.14
2025-05-17 03:18:45,31.15,78.67,1008.19
2025-05-17 03:18:44,31.14,78.62,1008.17
2025-05-17 03:18:44,31.13,78.65,1008.15
2025-05-17 03:18:42,31.18,78.59,1008.17
2025-05-17 03:18:41,31.22,78.59,1008.17
2025-05-17 03:18:40,31.21,78.6,1008.12
2025-05-17 03:18:39,31.18,78.61,1008.17
2025-05-17 03:18:38,31.18,78.6,1008.17
2025-05-17 03:18:37,31.19,78.61,1008.17
2025-05-17 03:18:36,31.2,78.61,1008.16
2025-05-17 03:18:35,31.21,78.6,1008.17
2025-05-17 03:18:34,31.22,78.58,1008.17
2025-05-17 03:18:33,31.22,78.58,1008.17
2025-05-17 03:18:32,31.19,78.6,1008.15
2025-05-17 03:18:31,31.19,78.59,1008.16
2025-05-17 03:18:30,31.17,78.6,1008.19
2025-05-17 03:18:29,31.17,78.6,1008.19
2025-05-17 03:18:28,31.15,78.6,1008.14
2025-05-17 03:18:27,31.15,78.6,1008.16
2025-05-17 03:18:26,31.13,78.57,1008.17
2025-05-17 03:18:25,31.12,78.55,1008.17
2025-05-17 03:18:24,31.14,78.54,1008.17
2025-05-17 03:18:23,31.14,78.52,1008.19
2025-05-17 03:18:22,31.13,78.5,1008.17
2025-05-17 03:18:21,31.16,78.48,1008.15
2025-05-17 03:18:20,31.14,78.44,1008.13
2025-05-17 03:18:19,31.17,78.4,1008.15
2025-05-17 03:18:18,31.2,78.37,1008.17
2025-05-17 03:18:17,31.23,78.34,1008.18
2025-05-17 03:18:16,31.27,78.3,1008.19
2025-05-17 03:18:15,31.29,78.29,1008.16
2025-05-17 03:18:14,31.31,78.31,1008.18
2025-05-17 03:18:13,31.31,78.3,1008.16
2025-05-17 03:18:12,31.32,78.28,1008.16
2025-05-17 03:18:11,31.33,78.28,1008.18
2025-05-17 03:18:10,31.32,78.28,1008.18
2025-05-17 03:18:09,31.32,78.28,1008.15
2025-05-17 03:18:08,31.33,78.25,1008.15
2025-05-17 03:18:07,31.34,78.24,1008.17
2025-05-17 03:18:06,31.34,78.24,1008.2
2025-05-17 03:18:05,31.35,78.21,1008.19
2025-05-17 03:18:04,31.35,78.18,1008.18
2025-05-17 03:18:03,31.36,78.16,1008.18
2025-05-17 03:18:02,31.36,78.14,1008.2
2025-05-17 03:18:01,31.35,78.14,1008.15
2025-05-17 03:18:00,31.34,78.12,1008.17
2025-05-17 03:17:59,31.36,78.09,1008.18
2025-05-17 03:17:58,31.39,78.08,1008.18
2025-05-17 03:17:57,31.39,78.08,1008.18
2025-05-17 03:17:56,31.41,78.08,1008.17
2025-05-17 03:17:55,31.43,78.07,1008.14
2025-05-17 03:17:54,31.44,78.07,1008.18
2025-05-17 03:17:53,31.44,78.06,1008.18
2025-05-17 03:17:52,31.45,78.06,1008.19
2025-05-17 03:17:51,31.44,78.07,1008.18
2025-05-17 03:17:50,31.42,78.07,1008.18
2025-05-17 03:17:49,31.43,78.06,1008.19
2025-05-17 03:17:48,31.47,78.04,1008.17
2025-05-17 03:17:47,31.45,78.06,1008.16
2025-05-17 03:17:46,31.46,78.11,1008.21
2025-05-17 03:17:45,31.46,78.12,1008.18
2025-05-17 03:17:44,31.47,78.12,1008.16
2025-05-17 03:17:43,31.47,78.15,1008.18
2025-05-17 03:17:42,31.49,78.15,1008.18
2025-05-17 03:17:41,31.48,78.17,1008.18
2025-05-17 03:17:40,31.44,78.16,1008.16
2025-05-17 03:17:39,31.46,78.15,1008.15
2025-05-17 03:17:38,31.46,78.19,1008.2
2025-05-17 03:17:37,31.45,78.21,1008.16
2025-05-17 03:17:36,31.45,78.21,1008.17
2025-05-17 03:17:35,31.44,78.23,1008.17
2025-05-17 03:17:34,31.43,78.25,1008.13
2025-05-17 03:17:33,31.42,78.28,1008.14
2025-05-17 03:17:32,31.42,78.29,1008.17
2025-05-17 03:17:31,31.41,78.3,1008.15
2025-05-17 03:17:30,31.39,78.31,1008.17
2025-05-17 03:17:29,31.39,78.32,1008.19
2025-05-17 03:17:28,31.39,78.32,1008.16
2025-05-17 03:17:27,31.38,78.36,1008.18
2025-05-17 03:17:26,31.38,78.35,1008.15
2025-05-17 03:17:25,31.37,78.38,1008.17
2025-05-17 03:17:23,31.36,78.42,1008.18
2025-05-17 03:17:23,31.37,78.4,1008.16
2025-05-17 03:17:21,31.36,78.42,1008.19
2025-05-17 03:17:21,31.36,78.42,1008.17
2025-05-17 03:17:19,31.36,78.43,1008.15
2025-05-17 03:17:19,31.36,78.43,1008.17
2025-05-17 03:17:17,31.36,78.43,1008.18
2025-05-17 03:17:16,31.34,78.45,1008.15
2025-05-17 03:17:15,31.33,78.45,1008.15
2025-05-17 03:17:14,31.32,78.46,1008.15
2025-05-17 03:17:13,31.31,78.47,1008.15
2025-05-17 03:17:12,31.33,78.46,1008.19
2025-05-17 03:17:11,31.33,78.45,1008.16
2025-05-17 03:17:10,31.34,78.44,1008.17
2025-05-17 03:17:09,31.34,78.45,1008.17
2025-05-17 03:17:08,31.34,78.46,1008.18
2025-05-17 03:17:07,31.32,78.48,1008.17
2025-05-17 03:17:06,31.31,78.48,1008.18
2025-05-17 03:17:05,31.31,78.48,1008.17
2025-05-17 03:17:04,31.31,78.5,1008.16
2025-05-17 03:17:03,31.3,78.51,1008.16
2025-05-17 03:17:02,31.28,78.51,1008.14
2025-05-17 03:17:01,31.28,78.5,1008.19
2025-05-17 03:17:00,31.27,78.5,1008.19
2025-05-17 03:16:59,31.27,78.49,1008.18
2025-05-17 03:16:58,31.27,78.48,1008.18
2025-05-17 03:16:57,31.29,78.46,1008.17
2025-05-17 03:16:56,31.3,78.44,1008.18
2025-05-17 03:16:55,31.32,78.42,1008.18
2025-05-17 03:16:54,31.33,78.43,1008.18
2025-05-17 03:16:53,31.32,78.44,1008.17
2025-05-17 03:16:52,31.33,78.44,1008.18
2025-05-17 03:16:51,31.31,78.46,1008.18
2025-05-17 03:16:50,31.3,78.46,1008.17
2025-05-17 03:16:49,31.31,78.46,1008.17
2025-05-17 03:16:48,31.33,78.48,1008.21
2025-05-17 03:16:47,31.3,78.49,1008.17
2025-05-17 03:16:46,31.32,78.49,1008.18
2025-05-17 03:16:45,31.29,78.51,1008.18
2025-05-17 03:16:44,31.3,78.5,1008.18
2025-05-17 03:16:43,31.31,78.49,1008.19
2025-05-17 03:16:42,31.32,78.47,1008.18
2025-05-17 03:16:41,31.33,78.47,1008.18
2025-05-17 03:16:40,31.34,78.46,1008.19
2025-05-17 03:16:39,31.34,78.45,1008.18
2025-05-17 03:16:38,31.35,78.42,1008.19
2025-05-17 03:16:37,31.36,78.4,1008.15
2025-05-17 03:16:36,31.38,78.4,1008.18
2025-05-17 03:16:35,31.39,78.4,1008.2
2025-05-17 03:16:34,31.4,78.41,1008.16
2025-05-17 03:16:33,31.4,78.4,1008.16
2025-05-17 03:16:32,31.41,78.4,1008.21
2025-05-17 03:16:31,31.41,78.42,1008.18
2025-05-17 03:16:30,31.42,78.42,1008.18
2025-05-17 03:16:29,31.42,78.41,1008.18
2025-05-17 03:16:28,31.42,78.43,1008.18
2025-05-17 03:16:27,31.42,78.44,1008.18
2025-05-17 03:16:26,31.42,78.44,1008.18
2025-05-17 03:16:25,31.43,78.47,1008.19
2025-05-17 03:16:24,31.42,78.49,1008.19
2025-05-17 03:16:23,31.41,78.51,1008.18
2025-05-17 03:16:22,31.41,78.53,1008.19
2025-05-17 03:16:21,31.39,78.57,1008.18
2025-05-17 03:16:20,31.36,78.6,1008.18
2025-05-17 03:16:19,31.36,78.61,1008.17
2025-05-17 03:16:18,31.36,78.66,1008.17
2025-05-17 03:16:17,31.33,78.66,1008.2
2025-05-17 03:16:16,31.34,78.7,1008.17
2025-05-17 03:16:15,31.35,78.72,1008.16
2025-05-17 03:16:14,31.32,78.76,1008.17
2025-05-17 03:16:13,31.33,78.79,1008.2
2025-05-17 03:16:12,31.32,78.85,1008.18
2025-05-17 03:16:11,31.31,78.86,1008.17
2025-05-17 03:16:10,31.3,78.84,1008.15
2025-05-17 03:16:09,31.31,78.85,1008.2
2025-05-17 03:16:08,31.29,78.88,1008.18
2025-05-17 03:16:07,31.29,78.81,1008.16
2025-05-17 03:16:06,31.25,78.84,1008.15
2025-05-17 03:16:05,31.25,78.79,1008.16
2025-05-17 03:16:04,31.3,78.78,1008.18
2025-05-17 03:16:03,31.27,78.83,1008.2
2025-05-17 03:16:02,31.31,78.84,1008.16
2025-05-17 03:16:01,31.28,78.88,1008.16
2025-05-17 03:16:00,31.31,78.9,1008.17
2025-05-17 03:15:59,31.27,78.95,1008.16
2025-05-17 03:15:58,31.24,78.98,1008.15
2025-05-17 03:15:57,31.25,79.0,1008.16
2025-05-17 03:15:56,31.24,79.04,1008.17
2025-05-17 03:15:54,31.17,79.05,1008.17
2025-05-17 03:15:53,31.22,79.06,1008.16
2025-05-17 03:04:50,31.2,78.55,1008.19
2025-05-17 03:04:49,31.2,78.56,1008.2
2025-05-17 03:04:48,31.19,78.55,1008.15
2025-05-17 03:04:47,31.2,78.52,1008.2
2025-05-17 02:59:00,31.31,78.13,1008.12
2025-05-17 02:58:59,31.29,78.14,1008.12
2025-05-17 02:58:58,31.28,78.12,1008.13
2025-05-17 02:58:57,31.28,78.11,1008.13
2025-05-17 02:58:56,31.29,78.11,1008.14
2025-05-17 02:58:55,31.28,78.1,1008.14
2025-05-17 02:58:54,31.29,78.11,1008.16
2025-05-17 02:58:53,31.27,78.09,1008.12
2025-05-17 02:58:52,31.26,78.08,1008.13
2025-05-17 02:58:51,31.25,78.05,1008.11
2025-05-17 02:58:50,31.26,78.03,1008.12
2025-05-17 02:58:49,31.27,78.0,1008.09
2025-05-17 02:58:48,31.29,77.97,1008.12
2025-05-17 02:58:47,31.33,77.93,1008.13
2025-05-17 02:58:46,31.38,77.89,1008.14
2025-05-17 02:58:45,31.42,77.87,1008.15
2025-05-17 02:58:44,31.43,77.89,1008.13
2025-05-17 02:58:43,31.44,77.89,1008.12
2025-05-17 02:58:42,31.43,77.89,1008.15
2025-05-17 02:58:41,31.42,77.87,1008.11
2025-05-17 02:58:40,31.43,77.89,1008.11
2025-05-17 02:58:39,31.41,77.89,1008.15
2025-05-17 02:58:38,31.42,77.87,1008.12
2025-05-17 02:58:37,31.42,77.86,1008.14
2025-05-17 02:58:36,31.42,77.86,1008.16
2025-05-17 02:58:35,31.43,77.87,1008.12
2025-05-17 02:58:34,31.45,77.85,1008.13
2025-05-17 02:58:33,31.46,77.86,1008.14
2025-05-17 02:58:19,31.43,77.97,1008.14
2025-05-17 02:58:18,31.48,77.98,1008.11
2025-05-17 02:58:17,31.47,77.98,1008.12
2025-05-17 02:58:16,31.45,78.0,1008.11
2025-05-17 02:58:15,31.47,78.02,1008.1
2025-05-17 02:58:14,31.45,78.03,1008.13
2025-05-17 02:58:13,31.45,78.06,1008.12
2025-05-17 02:58:12,31.44,78.08,1008.09
2025-05-17 02:58:11,31.44,78.1,1008.15
2025-05-17 02:58:10,31.42,78.12,1008.13
2025-05-17 02:58:09,31.4,78.14,1008.13
2025-05-17 02:58:08,31.38,78.16,1008.12
2025-05-17 02:56:49,31.39,78.12,1008.12
2025-05-17 02:56:48,31.38,78.13,1008.09
2025-05-17 02:56:47,31.4,78.12,1008.12
2025-05-17 02:56:46,31.38,78.14,1008.1
2025-05-17 02:56:45,31.35,78.17,1008.13
2025-05-17 02:55:18,31.33,78.18,1008.07
2025-05-17 02:55:17,31.34,78.19,1008.06
2025-05-17 02:55:16,31.32,78.2,1008.05
2025-05-17 02:55:15,31.32,78.2,1008.04
2025-05-17 02:55:14,31.32,78.21,1008.06
2025-05-17 02:55:13,31.32,78.2,1008.06
2025-05-17 02:55:12,31.32,78.21,1008.04
2025-05-17 02:55:11,31.3,78.21,1008.04
2025-05-17 02:55:10,31.3,78.19,1008.02
2025-05-17 02:55:09,31.3,78.2,1008.02
2025-05-17 02:55:08,31.3,78.18,1008.04
2025-05-17 02:55:07,31.3,78.17,1008.03
2025-05-17 02:55:06,31.3,78.16,1008.05
2025-05-17 02:55:05,31.31,78.15,1008.03
2025-05-17 02:55:04,31.31,78.14,1008.03
2025-05-17 02:55:03,31.32,78.13,1008.04
2025-05-17 02:55:02,31.31,78.1,1008.05
2025-05-17 02:55:01,31.31,78.11,1008.06
2025-05-17 02:55:00,31.32,78.11,1008.04
2025-05-17 02:54:59,31.3,78.13,1008.02
2025-05-17 02:54:58,31.28,78.1,1008.05
2025-05-17 02:54:57,31.29,78.08,1008.04
2025-05-17 02:54:55,31.29,78.06,1008.03
2025-05-17 02:54:55,31.29,78.07,1008.01
2025-05-17 02:54:53,31.3,78.03,1008.04
2025-05-17 02:54:52,31.29,77.98,1008.03
2025-05-17 02:54:52,31.3,78.0,1008.01
2025-05-17 02:54:51,31.32,77.95,1008.03
2025-05-17 02:54:50,31.36,77.9,1008.03
2025-05-17 02:54:48,31.39,77.87,1008.05
2025-05-17 02:54:47,31.39,77.85,1008.04
2025-05-17 02:54:46,31.41,77.83,1008.03
2025-05-17 02:54:45,31.42,77.81,1008.02
2025-05-17 02:54:44,31.44,77.78,1008.01
2025-05-17 02:54:43,31.45,77.76,1008.02
2025-05-17 02:54:42,31.48,77.74,1008.01
2025-05-17 02:54:41,31.51,77.72,1008.02
2025-05-17 02:54:40,31.53,77.74,1008.01
2025-05-17 02:54:39,31.5,77.75,1008.02
2025-05-17 02:54:39,31.5,77.75,1008.03
2025-05-17 02:54:37,31.55,77.75,1008.0
2025-05-17 02:54:37,31.54,77.74,1008.01
2025-05-17 02:54:35,31.54,77.77,1008.03
2025-05-17 02:54:34,31.5,77.79,1008.03
2025-05-17 02:54:33,31.53,77.79,1008.03
2025-05-17 02:54:32,31.54,77.81,1008.02
2025-05-17 02:54:31,31.54,77.83,1007.99
2025-05-17 02:54:30,31.53,77.88,1008.03
2025-05-17 02:54:29,31.5,77.91,1008.03
2025-05-17 02:54:28,31.49,77.93,1008.04
2025-05-17 02:54:27,31.48,77.94,1008.04
2025-05-17 02:54:26,31.49,77.97,1008.02
2025-05-17 02:54:25,31.48,77.98,1008.04
2025-05-17 02:54:24,31.46,78.01,1008.04
2025-05-17 02:54:23,31.44,78.03,1008.02
2025-05-17 02:46:17,31.67,77.47,1007.98
2025-05-17 02:46:16,31.67,77.48,1007.98
2025-05-17 02:46:15,31.68,77.44,1007.99
2025-05-17 02:46:14,31.65,77.43,1007.95
2025-05-17 02:46:13,31.65,77.4,1007.97
2025-05-17 02:46:12,31.7,77.39,1007.96
2025-05-17 02:46:11,31.73,77.39,1007.99
2025-05-17 02:43:44,31.68,77.94,1008.05
2025-05-17 02:43:43,31.66,77.99,1008.04
2025-05-17 02:43:42,31.63,78.0,1008.0
2025-05-17 02:43:41,31.63,78.04,1008.05
2025-05-17 02:43:40,31.62,78.06,1008.04
2025-05-17 02:43:39,31.61,78.09,1008.03
2025-05-17 02:43:38,31.59,78.12,1008.05
2025-05-17 02:43:37,31.56,78.14,1008.04
2025-05-17 02:43:36,31.56,78.17,1008.05
2025-05-17 02:43:35,31.56,78.18,1008.01
2025-05-17 02:43:34,31.56,78.19,1008.05
2025-05-17 02:43:33,31.56,78.22,1008.04
2025-05-17 02:43:32,31.58,78.22,1008.03
2025-05-17 02:43:31,31.55,78.28,1008.03
2025-05-17 02:43:30,31.51,78.33,1008.02
2025-05-17 02:43:29,31.51,78.35,1008.05
2025-05-17 02:43:28,31.5,78.35,1008.05
2025-05-17 02:43:27,31.48,78.37,1008.03
2025-05-17 02:43:26,31.45,78.36,1008.06
2025-05-17 02:43:25,31.45,78.37,1008.05
2025-05-17 02:43:24,31.45,78.37,1008.07
2025-05-17 02:43:23,31.49,78.39,1008.04
2025-05-17 02:43:22,31.5,78.44,1008.05
2025-05-17 02:43:21,31.51,78.45,1008.03
2025-05-17 02:43:20,31.51,78.46,1008.05
2025-05-17 02:43:19,31.48,78.5,1008.06
2025-05-17 02:43:18,31.45,78.54,1008.03
2025-05-17 02:43:17,31.43,78.58,1008.04
2025-05-17 02:43:16,31.42,78.59,1008.05
2025-05-17 02:43:15,31.4,78.62,1008.04
2025-05-17 02:43:14,31.4,78.61,1008.05
2025-05-17 02:43:13,31.38,78.64,1008.02
2025-05-17 02:43:12,31.37,78.66,1008.06
2025-05-17 02:43:11,31.38,78.69,1008.06
2025-05-17 02:43:10,31.37,78.73,1008.06
2025-05-17 02:43:09,31.38,78.74,1008.07
2025-05-17 02:43:08,31.37,78.74,1008.06
2025-05-17 02:43:07,31.37,78.71,1008.05
2025-05-17 02:43:06,31.38,78.72,1008.06
2025-05-17 02:43:05,31.38,78.73,1008.08
2025-05-17 02:43:04,31.38,78.73,1008.04
2025-05-17 02:43:03,31.37,78.76,1008.06
2025-05-17 02:43:02,31.37,78.76,1008.08
2025-05-17 02:43:01,31.37,78.77,1008.05
2025-05-17 02:43:00,31.35,78.8,1008.04
2025-05-17 02:42:59,31.35,78.81,1008.06
2025-05-17 02:42:58,31.35,78.79,1008.08
2025-05-17 02:42:57,31.33,78.81,1008.08
2025-05-17 02:42:55,31.34,78.83,1008.08
2025-05-17 02:42:55,31.34,78.82,1008.09
2025-05-17 02:39:33,31.5,78.38,1008.1
2025-05-17 02:39:32,31.48,78.35,1008.1
2025-05-17 02:39:30,31.48,78.39,1008.08
2025-05-17 02:39:29,31.46,78.47,1008.1
2025-05-17 02:39:28,31.48,78.53,1008.11
2025-05-17 02:39:27,31.5,78.46,1008.09
2025-05-17 02:39:26,31.51,78.29,1008.1
2025-05-17 02:39:25,31.51,78.18,1008.07
2025-05-17 02:39:24,31.49,78.2,1008.1
2025-05-17 02:39:23,31.47,78.23,1008.09
2025-05-17 02:39:22,31.45,78.22,1008.13
2025-05-17 02:39:21,31.45,78.21,1008.1
2025-05-17 02:39:20,31.47,78.24,1008.09
2025-05-17 02:39:19,31.42,78.27,1008.08
2025-05-17 02:39:18,31.39,78.31,1008.11
2025-05-17 02:39:17,31.38,78.33,1008.12
2025-05-17 02:39:16,31.4,78.33,1008.11
2025-05-17 02:39:15,31.39,78.33,1008.1
2025-05-17 02:39:14,31.4,78.36,1008.12
2025-05-17 02:39:13,31.38,78.38,1008.11
2025-05-17 02:39:12,31.36,78.4,1008.12
2025-05-17 02:39:11,31.35,78.4,1008.1
2025-05-17 02:39:10,31.34,78.39,1008.09
2025-05-17 02:39:09,31.35,78.38,1008.11
2025-05-17 02:39:08,31.36,78.35,1008.12
2025-05-17 02:39:07,31.36,78.34,1008.11
2025-05-17 02:39:06,31.37,78.34,1008.1
2025-05-17 02:39:05,31.39,78.34,1008.09
2025-05-17 02:39:04,31.38,78.34,1008.1
2025-05-17 02:39:03,31.37,78.34,1008.11
2025-05-17 02:39:02,31.39,78.34,1008.12
2025-05-17 02:39:01,31.37,78.36,1008.11
2025-05-17 02:39:00,31.36,78.36,1008.1
2025-05-17 02:38:59,31.35,78.36,1008.11
2025-05-17 02:38:58,31.34,78.36,1008.11
2025-05-17 02:38:57,31.37,78.34,1008.1
2025-05-17 02:38:56,31.36,78.34,1008.1
2025-05-17 02:38:55,31.36,78.34,1008.11
2025-05-17 02:38:54,31.36,78.33,1008.11
2025-05-17 02:38:53,31.36,78.34,1008.11
2025-05-17 02:38:52,31.35,78.33,1008.12
2025-05-17 02:38:51,31.35,78.34,1008.11
2025-05-17 02:38:50,31.36,78.33,1008.11
2025-05-17 02:38:49,31.34,78.31,1008.11
2025-05-17 02:38:48,31.33,78.3,1008.09
2025-05-17 02:38:47,31.35,78.28,1008.12
2025-05-17 02:38:46,31.36,78.27,1008.1
2025-05-17 02:38:45,31.38,78.25,1008.11
2025-05-17 02:38:44,31.41,78.24,1008.11
2025-05-17 02:38:43,31.41,78.25,1008.09
2025-05-17 02:38:42,31.4,78.27,1008.11
2025-05-17 02:38:41,31.4,78.27,1008.1
2025-05-17 02:38:40,31.39,78.22,1008.1
2025-05-17 02:38:39,31.39,78.21,1008.09
2025-05-17 02:38:38,31.4,78.21,1008.1
2025-05-17 02:38:37,31.39,78.21,1008.1
2025-05-17 02:38:36,31.4,78.19,1008.12
2025-05-17 02:38:35,31.42,78.17,1008.11
2025-05-17 02:38:34,31.44,78.18,1008.11
2025-05-17 02:38:33,31.46,78.18,1008.11
2025-05-17 02:38:32,31.46,78.18,1008.13
2025-05-17 02:38:31,31.44,78.2,1008.09
2025-05-17 02:38:30,31.43,78.23,1008.12
2025-05-17 02:38:29,31.4,78.26,1008.1
2025-05-17 02:38:28,31.39,78.28,1008.12
2025-05-17 02:38:27,31.38,78.27,1008.14
2025-05-17 02:38:25,31.37,78.26,1008.12
2025-05-17 02:38:24,31.37,78.24,1008.09
2025-05-17 02:38:23,31.37,78.23,1008.13
2025-05-17 02:38:22,31.37,78.22,1008.09
2025-05-17 02:38:21,31.38,78.21,1008.08
2025-05-17 02:38:20,31.38,78.2,1008.1
2025-05-17 02:38:19,31.38,78.19,1008.12
2025-05-17 02:38:18,31.37,78.17,1008.12
2025-05-17 02:38:17,31.38,78.17,1008.1
2025-05-17 02:38:16,31.38,78.16,1008.12
2025-05-17 02:38:15,31.4,78.14,1008.11
2025-05-17 02:38:14,31.4,78.15,1008.15
2025-05-17 02:38:13,31.4,78.13,1008.13
2025-05-17 02:38:12,31.41,78.11,1008.13
2025-05-17 02:38:11,31.4,78.11,1008.11
2025-05-17 02:38:10,31.39,78.11,1008.14
2025-05-17 02:38:09,31.42,78.09,1008.12
2025-05-17 02:38:08,31.43,78.08,1008.13
2025-05-17 02:38:07,31.43,78.08,1008.13
2025-05-17 02:38:06,31.42,78.07,1008.15
2025-05-17 02:38:05,31.43,78.06,1008.15
2025-05-17 02:38:04,31.44,78.05,1008.17
2025-05-17 02:38:03,31.45,78.03,1008.12
2025-05-17 02:38:02,31.46,78.01,1008.12
2025-05-17 02:38:01,31.46,77.97,1008.13
2025-05-17 02:38:00,31.46,77.97,1008.12
2025-05-17 02:37:59,31.46,77.96,1008.12
2025-05-17 02:37:58,31.47,77.94,1008.13
2025-05-17 02:37:57,31.49,77.93,1008.11
2025-05-17 02:37:56,31.51,77.94,1008.12
2025-05-17 02:37:55,31.5,77.95,1008.1
2025-05-17 02:37:54,31.51,77.95,1008.11
2025-05-17 02:37:53,31.51,77.95,1008.11
2025-05-17 02:37:52,31.5,77.93,1008.11
2025-05-17 02:37:51,31.51,77.92,1008.13
2025-05-17 02:37:50,31.52,77.93,1008.12
2025-05-17 02:37:49,31.54,77.93,1008.12
2025-05-17 02:37:48,31.57,77.97,1008.11
2025-05-17 02:37:47,31.56,78.0,1008.12
2025-05-17 02:37:46,31.54,78.02,1008.13
2025-05-17 02:37:45,31.53,78.01,1008.12
2025-05-17 02:37:44,31.51,78.0,1008.12
2025-05-17 02:37:43,31.5,78.04,1008.11
2025-05-17 02:37:42,31.49,78.05,1008.11
2025-05-17 02:37:41,31.5,78.01,1008.14
2025-05-17 02:37:40,31.48,78.02,1008.13
2025-05-17 02:37:39,31.49,78.02,1008.15
2025-05-17 02:37:38,31.48,78.01,1008.13
2025-05-17 02:37:37,31.47,78.01,1008.11
2025-05-17 02:37:36,31.47,78.01,1008.13
2025-05-17 02:37:35,31.45,78.03,1008.15
2025-05-17 02:37:34,31.44,78.01,1008.14
2025-05-17 02:37:33,31.42,78.02,1008.16
2025-05-17 02:37:32,31.44,78.01,1008.14
2025-05-17 02:37:31,31.46,78.01,1008.17
2025-05-17 02:37:30,31.44,78.02,1008.15
2025-05-17 02:37:29,31.43,78.01,1008.11
2025-05-17 02:37:28,31.43,77.98,1008.13
2025-05-17 02:37:27,31.46,77.97,1008.14
2025-05-17 02:37:26,31.47,77.95,1008.14
2025-05-17 02:37:25,31.49,77.95,1008.16
2025-05-17 02:37:24,31.49,77.97,1008.13
2025-05-17 02:37:23,31.46,77.95,1008.13
2025-05-17 02:37:22,31.46,77.94,1008.13
2025-05-17 02:37:21,31.46,77.94,1008.14
2025-05-17 02:37:20,31.49,77.92,1008.12
2025-05-17 02:37:19,31.49,77.91,1008.14
2025-05-17 02:37:18,31.51,77.89,1008.14
2025-05-17 02:37:17,31.52,77.87,1008.12
2025-05-17 02:35:54,31.69,77.51,1008.16
2025-05-17 02:35:53,31.72,77.51,1008.16
2025-05-17 02:35:52,31.72,77.51,1008.15
2025-05-17 02:35:51,31.75,77.51,1008.16
2025-05-17 02:35:50,31.75,77.54,1008.17
2025-05-17 02:35:49,31.74,77.54,1008.18
2025-05-17 02:35:48,31.76,77.56,1008.14
2025-05-17 02:35:47,31.74,77.56,1008.16
2025-05-17 02:35:46,31.76,77.56,1008.17
2025-05-17 02:35:45,31.74,77.57,1008.15
2025-05-17 02:35:44,31.72,77.59,1008.18
2025-05-17 02:35:43,31.72,77.6,1008.16
2025-05-17 02:35:42,31.69,77.62,1008.15
2025-05-17 02:35:41,31.69,77.62,1008.18
2025-05-17 02:35:40,31.7,77.59,1008.15
2025-05-17 02:35:39,31.68,77.58,1008.16
2025-05-17 02:35:38,31.7,77.58,1008.16
2025-05-17 02:35:37,31.74,77.58,1008.17
2025-05-17 02:35:36,31.73,77.6,1008.17
2025-05-17 02:35:35,31.73,77.6,1008.14
2025-05-17 02:35:35,31.72,77.6,1008.15
2025-05-17 02:35:33,31.75,77.6,1008.13
2025-05-17 02:35:32,31.77,77.62,1008.13
2025-05-17 02:35:31,31.79,77.64,1008.17
2025-05-17 02:35:30,31.77,77.7,1008.17
2025-05-17 02:35:29,31.73,77.73,1008.16
2025-05-17 02:35:28,31.73,77.78,1008.15
2025-05-17 02:35:27,31.7,77.79,1008.16
2025-05-17 02:35:26,31.72,77.79,1008.19
2025-05-17 02:35:25,31.71,77.81,1008.16
2025-05-17 02:35:24,31.7,77.87,1008.17
2025-05-17 02:35:22,31.7,77.89,1008.16
2025-05-17 02:35:21,31.66,77.9,1008.16
2025-05-17 02:35:20,31.67,77.94,1008.18
2025-05-17 02:29:48,31.23,78.92,1008.17
2025-05-17 02:29:47,31.26,78.92,1008.16
2025-05-17 02:29:46,31.19,78.94,1008.17
2025-05-17 02:29:45,31.25,78.92,1008.18
2025-05-17 02:29:44,31.23,78.95,1008.15
2025-05-17 02:29:43,31.2,78.96,1008.2
2025-05-17 02:29:42,31.21,78.94,1008.21
2025-05-17 02:29:42,31.2,78.95,1008.17
2025-05-17 02:29:40,31.21,78.94,1008.16
2025-05-17 02:29:39,31.21,78.92,1008.17
2025-05-17 02:29:38,31.2,78.92,1008.17
2025-05-17 02:29:37,31.19,78.91,1008.17
2025-05-17 02:29:36,31.18,78.91,1008.17
2025-05-17 02:29:35,31.18,78.88,1008.16
2025-05-17 02:29:34,31.19,78.88,1008.17
2025-05-17 02:29:33,31.19,78.83,1008.2
2025-05-17 02:29:33,31.17,78.86,1008.19
2025-05-17 02:29:32,31.2,78.8,1008.17
2025-05-17 02:29:30,31.23,78.77,1008.17
2025-05-17 02:27:02,31.38,78.73,1008.24
2025-05-17 02:27:01,31.41,78.73,1008.23
2025-05-17 02:27:00,31.38,78.79,1008.22
2025-05-17 02:26:59,31.36,78.78,1008.21
